id, name1, name2, name3, name4, name5, note1, note2, note3, note4, note5, note 6, note7, note8, note9, note10, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
2232,7,9,11,15,23,135/128,77/64,161/128,165/128,345/256,99/64,207/128,105/64,63/32,253/128,false,false,false,false,10,0,0,0,1,1,1,0,1,0,0,0,1,0,0
2243,1,3,13,15,23,69/64,299/256,39/32,345/256,45/32,23/16,3/2,195/128,13/8,15/8,false,false,false,false,10,1,1,0,0,0,0,1,1,0,0,0,1,0,0
2245,1,5,13,15,23,65/64,299/256,75/64,5/4,345/256,23/16,195/128,13/8,115/64,15/8,false,false,false,false,10,1,0,1,0,0,0,1,1,0,0,0,1,0,0
2246,3,5,13,15,23,65/64,69/64,299/256,75/64,39/32,345/256,45/32,195/128,115/64,15/8,false,false,false,false,10,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2249,1,7,13,15,23,299/256,161/128,345/256,91/64,23/16,195/128,13/8,105/64,7/4,15/8,false,false,false,false,10,1,0,0,1,0,0,1,1,0,0,0,1,0,0
2250,3,7,13,15,23,69/64,299/256,39/32,161/128,21/16,345/256,45/32,91/64,195/128,105/64,false,false,false,false,10,0,1,0,1,0,0,1,1,0,0,0,1,0,0
2252,5,7,13,15,23,65/64,35/32,299/256,75/64,161/128,345/256,91/64,195/128,105/64,115/64,false,false,false,false,10,0,0,1,1,0,0,1,1,0,0,0,1,0,0
2257,1,9,13,15,23,135/128,9/8,299/256,345/256,23/16,195/128,207/128,13/8,117/64,15/8,false,false,false,false,10,1,0,0,0,1,0,1,1,0,0,0,1,0,0
2258,3,9,13,15,23,135/128,69/64,299/256,39/32,345/256,45/32,195/128,207/128,27/16,117/64,false,false,false,true,10,0,1,0,0,1,0,1,1,0,0,0,1,0,0
2260,5,9,13,15,23,65/64,135/128,299/256,75/64,345/256,45/32,195/128,207/128,115/64,117/64,false,false,false,false,10,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2264,7,9,13,15,23,135/128,299/256,161/128,345/256,91/64,195/128,207/128,105/64,117/64,63/32,false,false,false,false,10,0,0,0,1,1,0,1,1,0,0,0,1,0,0
2273,1,11,13,15,23,143/128,299/256,165/128,345/256,11/8,23/16,195/128,13/8,15/8,253/128,false,false,false,false,10,1,0,0,0,0,1,1,1,0,0,0,1,0,0
2274,3,11,13,15,23,33/32,69/64,143/128,299/256,39/32,165/128,345/256,45/32,195/128,253/128,false,false,false,false,10,0,1,0,0,0,1,1,1,0,0,0,1,0,0
2276,5,11,13,15,23,65/64,143/128,299/256,75/64,165/128,345/256,195/128,55/32,115/64,253/128,false,false,false,false,10,0,0,1,0,0,1,1,1,0,0,0,1,0,0
2280,7,11,13,15,23,143/128,299/256,77/64,161/128,165/128,345/256,91/64,195/128,105/64,253/128,false,false,false,false,10,0,0,0,1,0,1,1,1,0,0,0,1,0,0
2288,9,11,13,15,23,135/128,143/128,299/256,165/128,345/256,195/128,99/64,207/128,117/64,253/128,false,false,false,false,10,0,0,0,0,1,1,1,1,0,0,0,1,0,0
2311,1,3,5,17,23,17/16,69/64,5/4,85/64,23/16,3/2,391/256,51/32,115/64,15/8,false,false,false,false,10,1,1,1,0,0,0,0,0,1,0,0,1,0,0
2315,1,3,7,17,23,17/16,69/64,161/128,21/16,23/16,3/2,391/256,51/32,7/4,119/64,false,false,false,false,10,1,1,0,1,0,0,0,0,1,0,0,1,0,0
2317,1,5,7,17,23,17/16,35/32,5/4,161/128,85/64,23/16,391/256,7/4,115/64,119/64,false,false,false,false,10,1,0,1,1,0,0,0,0,1,0,0,1,0,0
2318,3,5,7,17,23,69/64,35/32,161/128,21/16,85/64,391/256,51/32,115/64,119/64,15/8,false,false,false,false,10,0,1,1,1,0,0,0,0,1,0,0,1,0,0
2323,1,3,9,17,23,17/16,69/64,9/8,153/128,23/16,3/2,391/256,51/32,207/128,27/16,false,false,false,false,10,1,1,0,0,1,0,0,0,1,0,0,1,0,0
2325,1,5,9,17,23,17/16,9/8,153/128,5/4,85/64,45/32,23/16,391/256,207/128,115/64,false,false,false,false,10,1,0,1,0,1,0,0,0,1,0,0,1,0,0
2326,3,5,9,17,23,69/64,153/128,85/64,45/32,391/256,51/32,207/128,27/16,115/64,15/8,false,false,false,false,10,0,1,1,0,1,0,0,0,1,0,0,1,0,0
2329,1,7,9,17,23,17/16,9/8,153/128,161/128,23/16,391/256,207/128,7/4,119/64,63/32,false,false,false,false,10,1,0,0,1,1,0,0,0,1,0,0,1,0,0
2330,3,7,9,17,23,69/64,153/128,161/128,21/16,391/256,51/32,207/128,27/16,119/64,63/32,false,false,false,false,10,0,1,0,1,1,0,0,0,1,0,0,1,0,0
2332,5,7,9,17,23,35/32,153/128,161/128,85/64,45/32,391/256,207/128,115/64,119/64,63/32,false,false,false,false,10,0,0,1,1,1,0,0,0,1,0,0,1,0,0
2339,1,3,11,17,23,33/32,17/16,69/64,11/8,23/16,187/128,3/2,391/256,51/32,253/128,false,false,false,false,10,1,1,0,0,0,1,0,0,1,0,0,1,0,0
2341,1,5,11,17,23,17/16,5/4,85/64,11/8,23/16,187/128,391/256,55/32,115/64,253/128,false,false,false,false,10,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2342,3,5,11,17,23,33/32,69/64,85/64,187/128,391/256,51/32,55/32,115/64,15/8,253/128,false,false,false,false,10,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2345,1,7,11,17,23,17/16,77/64,161/128,11/8,23/16,187/128,391/256,7/4,119/64,253/128,false,false,false,false,10,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2346,3,7,11,17,23,33/32,69/64,77/64,161/128,21/16,187/128,391/256,51/32,119/64,253/128,false,false,false,false,10,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2348,5,7,11,17,23,35/32,77/64,161/128,85/64,187/128,391/256,55/32,115/64,119/64,253/128,false,false,false,false,10,0,0,1,1,0,1,0,0,1,0,0,1,0,0
2353,1,9,11,17,23,17/16,9/8,153/128,11/8,23/16,187/128,391/256,99/64,207/128,253/128,false,false,false,false,10,1,0,0,0,1,1,0,0,1,0,0,1,0,0
2354,3,9,11,17,23,33/32,69/64,153/128,187/128,391/256,99/64,51/32,207/128,27/16,253/128,false,false,false,false,10,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2356,5,9,11,17,23,153/128,85/64,45/32,187/128,391/256,99/64,207/128,55/32,115/64,253/128,false,false,false,false,10,0,0,1,0,1,1,0,0,1,0,0,1,0,0
2360,7,9,11,17,23,153/128,77/64,161/128,187/128,391/256,99/64,207/128,119/64,63/32,253/128,false,false,false,false,10,0,0,0,1,1,1,0,0,1,0,0,1,0,0
2371,1,3,13,17,23,17/16,69/64,299/256,39/32,23/16,3/2,391/256,51/32,13/8,221/128,false,false,false,false,10,1,1,0,0,0,0,1,0,1,0,0,1,0,0
2373,1,5,13,17,23,65/64,17/16,299/256,5/4,85/64,23/16,391/256,13/8,221/128,115/64,false,false,false,false,10,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2374,3,5,13,17,23,65/64,69/64,299/256,39/32,85/64,391/256,51/32,221/128,115/64,15/8,false,false,false,false,10,0,1,1,0,0,0,1,0,1,0,0,1,0,0
2377,1,7,13,17,23,17/16,299/256,161/128,91/64,23/16,391/256,13/8,221/128,7/4,119/64,false,false,false,false,10,1,0,0,1,0,0,1,0,1,0,0,1,0,0
2378,3,7,13,17,23,69/64,299/256,39/32,161/128,21/16,91/64,391/256,51/32,221/128,119/64,false,false,false,false,10,0,1,0,1,0,0,1,0,1,0,0,1,0,0
2380,5,7,13,17,23,65/64,35/32,299/256,161/128,85/64,91/64,391/256,221/128,115/64,119/64,false,false,false,false,10,0,0,1,1,0,0,1,0,1,0,0,1,0,0
2385,1,9,13,17,23,17/16,9/8,299/256,153/128,23/16,391/256,207/128,13/8,221/128,117/64,false,false,false,false,10,1,0,0,0,1,0,1,0,1,0,0,1,0,0
2386,3,9,13,17,23,69/64,299/256,153/128,39/32,391/256,51/32,207/128,27/16,221/128,117/64,false,false,false,false,10,0,1,0,0,1,0,1,0,1,0,0,1,0,0
2388,5,9,13,17,23,65/64,299/256,153/128,85/64,45/32,391/256,207/128,221/128,115/64,117/64,false,false,false,false,10,0,0,1,0,1,0,1,0,1,0,0,1,0,0
2392,7,9,13,17,23,299/256,153/128,161/128,91/64,391/256,207/128,221/128,117/64,119/64,63/32,false,false,false,false,10,0,0,0,1,1,0,1,0,1,0,0,1,0,0
2401,1,11,13,17,23,17/16,143/128,299/256,11/8,23/16,187/128,391/256,13/8,221/128,253/128,false,false,false,false,10,1,0,0,0,0,1,1,0,1,0,0,1,0,0
2402,3,11,13,17,23,33/32,69/64,143/128,299/256,39/32,187/128,391/256,51/32,221/128,253/128,false,false,false,false,10,0,1,0,0,0,1,1,0,1,0,0,1,0,0
2404,5,11,13,17,23,65/64,143/128,299/256,85/64,187/128,391/256,55/32,221/128,115/64,253/128,false,false,false,false,10,0,0,1,0,0,1,1,0,1,0,0,1,0,0
2408,7,11,13,17,23,143/128,299/256,77/64,161/128,91/64,187/128,391/256,221/128,119/64,253/128,false,false,false,false,10,0,0,0,1,0,1,1,0,1,0,0,1,0,0
2416,9,11,13,17,23,143/128,299/256,153/128,187/128,391/256,99/64,207/128,221/128,117/64,253/128,false,false,false,false,10,0,0,0,0,1,1,1,0,1,0,0,1,0,0
2435,1,3,15,17,23,17/16,69/64,345/256,45/32,23/16,3/2,391/256,51/32,15/8,255/128,false,false,false,false,10,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2437,1,5,15,17,23,17/16,75/64,5/4,85/64,345/256,23/16,391/256,115/64,15/8,255/128,false,false,false,false,10,1,0,1,0,0,0,0,1,1,0,0,1,0,0
2438,3,5,15,17,23,69/64,75/64,85/64,345/256,45/32,391/256,51/32,115/64,15/8,255/128,false,false,false,false,10,0,1,1,0,0,0,0,1,1,0,0,1,0,0
2441,1,7,15,17,23,17/16,161/128,345/256,23/16,391/256,105/64,7/4,119/64,15/8,255/128,false,false,false,false,10,1,0,0,1,0,0,0,1,1,0,0,1,0,0
2442,3,7,15,17,23,69/64,161/128,21/16,345/256,45/32,391/256,51/32,105/64,119/64,255/128,false,false,false,false,10,0,1,0,1,0,0,0,1,1,0,0,1,0,0
2444,5,7,15,17,23,35/32,75/64,161/128,85/64,345/256,391/256,105/64,115/64,119/64,255/128,false,false,false,false,10,0,0,1,1,0,0,0,1,1,0,0,1,0,0
2449,1,9,15,17,23,135/128,17/16,9/8,153/128,345/256,23/16,391/256,207/128,15/8,255/128,false,false,false,false,10,1,0,0,0,1,0,0,1,1,0,0,1,0,0
2450,3,9,15,17,23,135/128,69/64,153/128,345/256,45/32,391/256,51/32,207/128,27/16,255/128,false,false,false,false,10,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2452,5,9,15,17,23,135/128,75/64,153/128,85/64,345/256,45/32,391/256,207/128,115/64,255/128,false,false,false,false,10,0,0,1,0,1,0,0,1,1,0,0,1,0,0
2456,7,9,15,17,23,135/128,153/128,161/128,345/256,391/256,207/128,105/64,119/64,63/32,255/128,false,false,false,false,10,0,0,0,1,1,0,0,1,1,0,0,1,0,0
2465,1,11,15,17,23,17/16,165/128,345/256,11/8,23/16,187/128,391/256,15/8,253/128,255/128,false,false,false,false,10,1,0,0,0,0,1,0,1,1,0,0,1,0,0
2466,3,11,15,17,23,33/32,69/64,165/128,345/256,45/32,187/128,391/256,51/32,253/128,255/128,false,false,false,false,10,0,1,0,0,0,1,0,1,1,0,0,1,0,0
2468,5,11,15,17,23,75/64,165/128,85/64,345/256,187/128,391/256,55/32,115/64,253/128,255/128,false,false,false,false,10,0,0,1,0,0,1,0,1,1,0,0,1,0,0
2472,7,11,15,17,23,77/64,161/128,165/128,345/256,187/128,391/256,105/64,119/64,253/128,255/128,false,false,false,false,10,0,0,0,1,0,1,0,1,1,0,0,1,0,0
2480,9,11,15,17,23,135/128,153/128,165/128,345/256,187/128,391/256,99/64,207/128,253/128,255/128,false,false,false,false,10,0,0,0,0,1,1,0,1,1,0,0,1,0,0
2497,1,13,15,17,23,17/16,299/256,345/256,23/16,195/128,391/256,13/8,221/128,15/8,255/128,false,false,false,false,10,1,0,0,0,0,0,1,1,1,0,0,1,0,0
2498,3,13,15,17,23,69/64,299/256,39/32,345/256,45/32,195/128,391/256,51/32,221/128,255/128,false,false,false,false,10,0,1,0,0,0,0,1,1,1,0,0,1,0,0
2500,5,13,15,17,23,65/64,299/256,75/64,85/64,345/256,195/128,391/256,221/128,115/64,255/128,false,false,false,false,10,0,0,1,0,0,0,1,1,1,0,0,1,0,0
2504,7,13,15,17,23,299/256,161/128,345/256,91/64,195/128,391/256,105/64,221/128,119/64,255/128,false,false,false,false,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0
2512,9,13,15,17,23,135/128,299/256,153/128,345/256,195/128,391/256,207/128,221/128,117/64,255/128,false,false,false,false,10,0,0,0,0,1,0,1,1,1,0,0,1,0,0
2528,11,13,15,17,23,143/128,299/256,165/128,345/256,187/128,195/128,391/256,221/128,253/128,255/128,false,false,false,false,10,0,0,0,0,0,1,1,1,1,0,0,1,0,0
2567,1,3,5,19,23,69/64,19/16,5/4,23/16,95/64,3/2,437/256,57/32,115/64,15/8,false,false,false,false,10,1,1,1,0,0,0,0,0,0,1,0,1,0,0
2571,1,3,7,19,23,133/128,69/64,19/16,161/128,21/16,23/16,3/2,437/256,7/4,57/32,false,false,false,false,10,1,1,0,1,0,0,0,0,0,1,0,1,0,0
2573,1,5,7,19,23,133/128,35/32,19/16,5/4,161/128,23/16,95/64,437/256,7/4,115/64,false,false,false,false,10,1,0,1,1,0,0,0,0,0,1,0,1,0,0
2574,3,5,7,19,23,133/128,69/64,35/32,161/128,21/16,95/64,437/256,57/32,115/64,15/8,false,false,false,false,10,0,1,1,1,0,0,0,0,0,1,0,1,0,0
2579,1,3,9,19,23,69/64,9/8,19/16,171/128,23/16,3/2,207/128,27/16,437/256,57/32,false,false,false,false,10,1,1,0,0,1,0,0,0,0,1,0,1,0,0
2581,1,5,9,19,23,9/8,19/16,5/4,171/128,45/32,23/16,95/64,207/128,437/256,115/64,false,false,false,false,10,1,0,1,0,1,0,0,0,0,1,0,1,0,0
2582,3,5,9,19,23,69/64,171/128,45/32,95/64,207/128,27/16,437/256,57/32,115/64,15/8,false,false,false,false,10,0,1,1,0,1,0,0,0,0,1,0,1,0,0
2585,1,7,9,19,23,133/128,9/8,19/16,161/128,171/128,23/16,207/128,437/256,7/4,63/32,false,false,false,false,10,1,0,0,1,1,0,0,0,0,1,0,1,0,0
2586,3,7,9,19,23,133/128,69/64,161/128,21/16,171/128,207/128,27/16,437/256,57/32,63/32,false,false,false,false,10,0,1,0,1,1,0,0,0,0,1,0,1,0,0
2588,5,7,9,19,23,133/128,35/32,161/128,171/128,45/32,95/64,207/128,437/256,115/64,63/32,false,false,false,false,10,0,0,1,1,1,0,0,0,0,1,0,1,0,0
2595,1,3,11,19,23,33/32,69/64,19/16,11/8,23/16,3/2,209/128,437/256,57/32,253/128,false,false,false,false,10,1,1,0,0,0,1,0,0,0,1,0,1,0,0
2597,1,5,11,19,23,19/16,5/4,11/8,23/16,95/64,209/128,437/256,55/32,115/64,253/128,false,false,false,false,10,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2598,3,5,11,19,23,33/32,69/64,95/64,209/128,437/256,55/32,57/32,115/64,15/8,253/128,false,false,false,false,10,0,1,1,0,0,1,0,0,0,1,0,1,0,0
2601,1,7,11,19,23,133/128,19/16,77/64,161/128,11/8,23/16,209/128,437/256,7/4,253/128,false,false,false,false,10,1,0,0,1,0,1,0,0,0,1,0,1,0,0
2602,3,7,11,19,23,33/32,133/128,69/64,77/64,161/128,21/16,209/128,437/256,57/32,253/128,false,false,false,false,10,0,1,0,1,0,1,0,0,0,1,0,1,0,0
2604,5,7,11,19,23,133/128,35/32,77/64,161/128,95/64,209/128,437/256,55/32,115/64,253/128,false,false,false,false,10,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2609,1,9,11,19,23,9/8,19/16,171/128,11/8,23/16,99/64,207/128,209/128,437/256,253/128,false,false,false,false,10,1,0,0,0,1,1,0,0,0,1,0,1,0,0
2610,3,9,11,19,23,33/32,69/64,171/128,99/64,207/128,209/128,27/16,437/256,57/32,253/128,false,false,false,false,10,0,1,0,0,1,1,0,0,0,1,0,1,0,0
2612,5,9,11,19,23,171/128,45/32,95/64,99/64,207/128,209/128,437/256,55/32,115/64,253/128,false,false,false,false,10,0,0,1,0,1,1,0,0,0,1,0,1,0,0
2616,7,9,11,19,23,133/128,77/64,161/128,171/128,99/64,207/128,209/128,437/256,63/32,253/128,false,false,false,false,10,0,0,0,1,1,1,0,0,0,1,0,1,0,0
2627,1,3,13,19,23,69/64,299/256,19/16,39/32,23/16,3/2,13/8,437/256,57/32,247/128,false,false,false,false,10,1,1,0,0,0,0,1,0,0,1,0,1,0,0
2629,1,5,13,19,23,65/64,299/256,19/16,5/4,23/16,95/64,13/8,437/256,115/64,247/128,false,false,false,false,10,1,0,1,0,0,0,1,0,0,1,0,1,0,0
2630,3,5,13,19,23,65/64,69/64,299/256,39/32,95/64,437/256,57/32,115/64,15/8,247/128,false,false,false,false,10,0,1,1,0,0,0,1,0,0,1,0,1,0,0
2633,1,7,13,19,23,133/128,299/256,19/16,161/128,91/64,23/16,13/8,437/256,7/4,247/128,false,false,false,false,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2634,3,7,13,19,23,133/128,69/64,299/256,39/32,161/128,21/16,91/64,437/256,57/32,247/128,false,false,false,true,10,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2636,5,7,13,19,23,65/64,133/128,35/32,299/256,161/128,91/64,95/64,437/256,115/64,247/128,false,false,false,false,10,0,0,1,1,0,0,1,0,0,1,0,1,0,0
2641,1,9,13,19,23,9/8,299/256,19/16,171/128,23/16,207/128,13/8,437/256,117/64,247/128,false,false,false,false,10,1,0,0,0,1,0,1,0,0,1,0,1,0,0
2642,3,9,13,19,23,69/64,299/256,39/32,171/128,207/128,27/16,437/256,57/32,117/64,247/128,false,false,false,false,10,0,1,0,0,1,0,1,0,0,1,0,1,0,0
2644,5,9,13,19,23,65/64,299/256,171/128,45/32,95/64,207/128,437/256,115/64,117/64,247/128,false,false,false,false,10,0,0,1,0,1,0,1,0,0,1,0,1,0,0
2648,7,9,13,19,23,133/128,299/256,161/128,171/128,91/64,207/128,437/256,117/64,247/128,63/32,false,false,false,false,10,0,0,0,1,1,0,1,0,0,1,0,1,0,0
2657,1,11,13,19,23,143/128,299/256,19/16,11/8,23/16,13/8,209/128,437/256,247/128,253/128,false,false,false,false,10,1,0,0,0,0,1,1,0,0,1,0,1,0,0
2658,3,11,13,19,23,33/32,69/64,143/128,299/256,39/32,209/128,437/256,57/32,247/128,253/128,false,false,false,false,10,0,1,0,0,0,1,1,0,0,1,0,1,0,0
2660,5,11,13,19,23,65/64,143/128,299/256,95/64,209/128,437/256,55/32,115/64,247/128,253/128,false,false,false,false,10,0,0,1,0,0,1,1,0,0,1,0,1,0,0
2664,7,11,13,19,23,133/128,143/128,299/256,77/64,161/128,91/64,209/128,437/256,247/128,253/128,false,false,false,false,10,0,0,0,1,0,1,1,0,0,1,0,1,0,0
2672,9,11,13,19,23,143/128,299/256,171/128,99/64,207/128,209/128,437/256,117/64,247/128,253/128,false,false,false,false,10,0,0,0,0,1,1,1,0,0,1,0,1,0,0
2691,1,3,15,19,23,69/64,285/256,19/16,345/256,45/32,23/16,3/2,437/256,57/32,15/8,false,false,false,false,10,1,1,0,0,0,0,0,1,0,1,0,1,0,0
2693,1,5,15,19,23,285/256,75/64,19/16,5/4,345/256,23/16,95/64,437/256,115/64,15/8,false,false,false,false,10,1,0,1,0,0,0,0,1,0,1,0,1,0,0
2694,3,5,15,19,23,69/64,285/256,75/64,345/256,45/32,95/64,437/256,57/32,115/64,15/8,false,false,false,false,10,0,1,1,0,0,0,0,1,0,1,0,1,0,0
2697,1,7,15,19,23,133/128,285/256,19/16,161/128,345/256,23/16,105/64,437/256,7/4,15/8,false,false,false,false,10,1,0,0,1,0,0,0,1,0,1,0,1,0,0
2698,3,7,15,19,23,133/128,69/64,285/256,161/128,21/16,345/256,45/32,105/64,437/256,57/32,false,false,false,false,10,0,1,0,1,0,0,0,1,0,1,0,1,0,0
2700,5,7,15,19,23,133/128,35/32,285/256,75/64,161/128,345/256,95/64,105/64,437/256,115/64,false,false,false,false,10,0,0,1,1,0,0,0,1,0,1,0,1,0,0
2705,1,9,15,19,23,135/128,285/256,9/8,19/16,171/128,345/256,23/16,207/128,437/256,15/8,false,false,false,false,10,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2706,3,9,15,19,23,135/128,69/64,285/256,171/128,345/256,45/32,207/128,27/16,437/256,57/32,false,false,false,false,10,0,1,0,0,1,0,0,1,0,1,0,1,0,0
2708,5,9,15,19,23,135/128,285/256,75/64,171/128,345/256,45/32,95/64,207/128,437/256,115/64,false,false,false,false,10,0,0,1,0,1,0,0,1,0,1,0,1,0,0
2712,7,9,15,19,23,133/128,135/128,285/256,161/128,171/128,345/256,207/128,105/64,437/256,63/32,false,false,false,false,10,0,0,0,1,1,0,0,1,0,1,0,1,0,0
2721,1,11,15,19,23,285/256,19/16,165/128,345/256,11/8,23/16,209/128,437/256,15/8,253/128,false,false,false,false,10,1,0,0,0,0,1,0,1,0,1,0,1,0,0
2722,3,11,15,19,23,33/32,69/64,285/256,165/128,345/256,45/32,209/128,437/256,57/32,253/128,false,false,false,false,10,0,1,0,0,0,1,0,1,0,1,0,1,0,0
2724,5,11,15,19,23,285/256,75/64,165/128,345/256,95/64,209/128,437/256,55/32,115/64,253/128,false,false,false,false,10,0,0,1,0,0,1,0,1,0,1,0,1,0,0
2728,7,11,15,19,23,133/128,285/256,77/64,161/128,165/128,345/256,209/128,105/64,437/256,253/128,false,false,false,false,10,0,0,0,1,0,1,0,1,0,1,0,1,0,0
2736,9,11,15,19,23,135/128,285/256,165/128,171/128,345/256,99/64,207/128,209/128,437/256,253/128,false,false,false,false,10,0,0,0,0,1,1,0,1,0,1,0,1,0,0
2753,1,13,15,19,23,285/256,299/256,19/16,345/256,23/16,195/128,13/8,437/256,15/8,247/128,false,false,false,false,10,1,0,0,0,0,0,1,1,0,1,0,1,0,0
2754,3,13,15,19,23,69/64,285/256,299/256,39/32,345/256,45/32,195/128,437/256,57/32,247/128,false,false,false,false,10,0,1,0,0,0,0,1,1,0,1,0,1,0,0
2756,5,13,15,19,23,65/64,285/256,299/256,75/64,345/256,95/64,195/128,437/256,115/64,247/128,false,false,false,false,10,0,0,1,0,0,0,1,1,0,1,0,1,0,0
2760,7,13,15,19,23,133/128,285/256,299/256,161/128,345/256,91/64,195/128,105/64,437/256,247/128,false,false,false,false,10,0,0,0,1,0,0,1,1,0,1,0,1,0,0
2768,9,13,15,19,23,135/128,285/256,299/256,171/128,345/256,195/128,207/128,437/256,117/64,247/128,false,false,false,false,10,0,0,0,0,1,0,1,1,0,1,0,1,0,0
2784,11,13,15,19,23,285/256,143/128,299/256,165/128,345/256,195/128,209/128,437/256,247/128,253/128,false,false,false,false,10,0,0,0,0,0,1,1,1,0,1,0,1,0,0
2819,1,3,17,19,23,17/16,69/64,19/16,323/256,23/16,3/2,391/256,51/32,437/256,57/32,false,false,false,false,10,1,1,0,0,0,0,0,0,1,1,0,1,0,0
2821,1,5,17,19,23,17/16,19/16,5/4,323/256,85/64,23/16,95/64,391/256,437/256,115/64,false,false,false,false,10,1,0,1,0,0,0,0,0,1,1,0,1,0,0
2822,3,5,17,19,23,69/64,323/256,85/64,95/64,391/256,51/32,437/256,57/32,115/64,15/8,false,false,false,false,10,0,1,1,0,0,0,0,0,1,1,0,1,0,0
2825,1,7,17,19,23,133/128,17/16,19/16,161/128,323/256,23/16,391/256,437/256,7/4,119/64,false,false,false,false,10,1,0,0,1,0,0,0,0,1,1,0,1,0,0
2826,3,7,17,19,23,133/128,69/64,161/128,323/256,21/16,391/256,51/32,437/256,57/32,119/64,false,false,false,false,10,0,1,0,1,0,0,0,0,1,1,0,1,0,0
2828,5,7,17,19,23,133/128,35/32,161/128,323/256,85/64,95/64,391/256,437/256,115/64,119/64,false,false,false,false,10,0,0,1,1,0,0,0,0,1,1,0,1,0,0
2833,1,9,17,19,23,17/16,9/8,19/16,153/128,323/256,171/128,23/16,391/256,207/128,437/256,false,false,false,false,10,1,0,0,0,1,0,0,0,1,1,0,1,0,0
2834,3,9,17,19,23,69/64,153/128,323/256,171/128,391/256,51/32,207/128,27/16,437/256,57/32,false,false,false,false,10,0,1,0,0,1,0,0,0,1,1,0,1,0,0
2836,5,9,17,19,23,153/128,323/256,85/64,171/128,45/32,95/64,391/256,207/128,437/256,115/64,false,false,false,false,10,0,0,1,0,1,0,0,0,1,1,0,1,0,0
2840,7,9,17,19,23,133/128,153/128,161/128,323/256,171/128,391/256,207/128,437/256,119/64,63/32,false,false,false,false,10,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2849,1,11,17,19,23,17/16,19/16,323/256,11/8,23/16,187/128,391/256,209/128,437/256,253/128,false,false,false,false,10,1,0,0,0,0,1,0,0,1,1,0,1,0,0
2850,3,11,17,19,23,33/32,69/64,323/256,187/128,391/256,51/32,209/128,437/256,57/32,253/128,false,false,false,false,10,0,1,0,0,0,1,0,0,1,1,0,1,0,0
2852,5,11,17,19,23,323/256,85/64,187/128,95/64,391/256,209/128,437/256,55/32,115/64,253/128,false,false,false,false,10,0,0,1,0,0,1,0,0,1,1,0,1,0,0
2856,7,11,17,19,23,133/128,77/64,161/128,323/256,187/128,391/256,209/128,437/256,119/64,253/128,false,false,false,false,10,0,0,0,1,0,1,0,0,1,1,0,1,0,0
2864,9,11,17,19,23,153/128,323/256,171/128,187/128,391/256,99/64,207/128,209/128,437/256,253/128,false,false,false,false,10,0,0,0,0,1,1,0,0,1,1,0,1,0,0
2881,1,13,17,19,23,17/16,299/256,19/16,323/256,23/16,391/256,13/8,437/256,221/128,247/128,false,false,false,false,10,1,0,0,0,0,0,1,0,1,1,0,1,0,0
2882,3,13,17,19,23,69/64,299/256,39/32,323/256,391/256,51/32,437/256,221/128,57/32,247/128,false,false,false,false,10,0,1,0,0,0,0,1,0,1,1,0,1,0,0
2884,5,13,17,19,23,65/64,299/256,323/256,85/64,95/64,391/256,437/256,221/128,115/64,247/128,false,false,false,false,10,0,0,1,0,0,0,1,0,1,1,0,1,0,0
2888,7,13,17,19,23,133/128,299/256,161/128,323/256,91/64,391/256,437/256,221/128,119/64,247/128,false,false,false,false,10,0,0,0,1,0,0,1,0,1,1,0,1,0,0
2896,9,13,17,19,23,299/256,153/128,323/256,171/128,391/256,207/128,437/256,221/128,117/64,247/128,false,false,false,true,10,0,0,0,0,1,0,1,0,1,1,0,1,0,0
2912,11,13,17,19,23,143/128,299/256,323/256,187/128,391/256,209/128,437/256,221/128,247/128,253/128,false,false,false,false,10,0,0,0,0,0,1,1,0,1,1,0,1,0,0
2945,1,15,17,19,23,17/16,285/256,19/16,323/256,345/256,23/16,391/256,437/256,15/8,255/128,false,false,false,false,10,1,0,0,0,0,0,0,1,1,1,0,1,0,0
2946,3,15,17,19,23,69/64,285/256,323/256,345/256,45/32,391/256,51/32,437/256,57/32,255/128,false,false,false,false,10,0,1,0,0,0,0,0,1,1,1,0,1,0,0
2948,5,15,17,19,23,285/256,75/64,323/256,85/64,345/256,95/64,391/256,437/256,115/64,255/128,false,false,false,false,10,0,0,1,0,0,0,0,1,1,1,0,1,0,0
