id, name1, name2, name3, name4, name5, name6, note1, note2, note3, note4, note5, note 6, note7, note8, note9, note10, note11, note12, note13, note14, note15, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
3009,1,13,15,17,19,23,17/16,285/256,299/256,19/16,323/256,345/256,23/16,195/128,391/256,13/8,437/256,221/128,15/8,247/128,255/128,false,false,false,false,15,1,0,0,0,0,0,1,1,1,1,0,1,0,0
3010,3,13,15,17,19,23,69/64,285/256,299/256,39/32,323/256,345/256,45/32,195/128,391/256,51/32,437/256,221/128,57/32,247/128,255/128,false,false,false,false,15,0,1,0,0,0,0,1,1,1,1,0,1,0,0
3012,5,13,15,17,19,23,65/64,285/256,299/256,75/64,323/256,85/64,345/256,95/64,195/128,391/256,437/256,221/128,115/64,247/128,255/128,false,false,false,false,15,0,0,1,0,0,0,1,1,1,1,0,1,0,0
3016,7,13,15,17,19,23,133/128,285/256,299/256,161/128,323/256,345/256,91/64,195/128,391/256,105/64,437/256,221/128,119/64,247/128,255/128,false,false,false,false,15,0,0,0,1,0,0,1,1,1,1,0,1,0,0
3024,9,13,15,17,19,23,135/128,285/256,299/256,153/128,323/256,171/128,345/256,195/128,391/256,207/128,437/256,221/128,117/64,247/128,255/128,false,false,false,false,15,0,0,0,0,1,0,1,1,1,1,0,1,0,0
3040,11,13,15,17,19,23,285/256,143/128,299/256,323/256,165/128,345/256,187/128,195/128,391/256,209/128,437/256,221/128,247/128,253/128,255/128,false,false,false,false,15,0,0,0,0,0,1,1,1,1,1,0,1,0,0
3087,1,3,5,7,21,23,69/64,35/32,147/128,5/4,161/128,21/16,23/16,3/2,105/64,7/4,115/64,15/8,483/256,63/32,null/null,false,false,false,false,14,1,1,1,1,0,0,0,0,0,0,1,1,0,0
3095,1,3,5,9,21,23,69/64,9/8,5/4,21/16,45/32,23/16,189/128,3/2,207/128,105/64,27/16,115/64,15/8,483/256,63/32,false,false,false,false,15,1,1,1,0,1,0,0,0,0,0,1,1,0,0
3099,1,3,7,9,21,23,69/64,9/8,147/128,161/128,21/16,23/16,189/128,3/2,207/128,27/16,7/4,483/256,63/32,null/null,null/null,false,false,false,false,13,1,1,0,1,1,0,0,0,0,0,1,1,0,0
3101,1,5,7,9,21,23,35/32,9/8,147/128,5/4,161/128,21/16,45/32,23/16,189/128,207/128,105/64,7/4,115/64,483/256,63/32,false,false,false,false,15,1,0,1,1,1,0,0,0,0,0,1,1,0,0
3102,3,5,7,9,21,23,69/64,35/32,147/128,161/128,21/16,45/32,189/128,207/128,105/64,27/16,115/64,15/8,483/256,63/32,null/null,false,false,false,false,14,0,1,1,1,1,0,0,0,0,0,1,1,0,0
3111,1,3,5,11,21,23,33/32,69/64,5/4,21/16,11/8,23/16,3/2,105/64,55/32,115/64,231/128,15/8,483/256,63/32,253/128,false,false,false,false,15,1,1,1,0,0,1,0,0,0,0,1,1,0,0
3115,1,3,7,11,21,23,33/32,69/64,147/128,77/64,161/128,21/16,11/8,23/16,3/2,7/4,231/128,483/256,63/32,253/128,null/null,false,false,false,false,14,1,1,0,1,0,1,0,0,0,0,1,1,0,0
3117,1,5,7,11,21,23,35/32,147/128,77/64,5/4,161/128,21/16,11/8,23/16,105/64,55/32,7/4,115/64,231/128,483/256,253/128,false,false,false,false,15,1,0,1,1,0,1,0,0,0,0,1,1,0,0
3118,3,5,7,11,21,23,33/32,69/64,35/32,147/128,77/64,161/128,21/16,105/64,55/32,115/64,231/128,15/8,483/256,63/32,253/128,false,false,false,false,15,0,1,1,1,0,1,0,0,0,0,1,1,0,0
3123,1,3,9,11,21,23,33/32,69/64,9/8,21/16,11/8,23/16,189/128,3/2,99/64,207/128,27/16,231/128,483/256,63/32,253/128,false,false,false,false,15,1,1,0,0,1,1,0,0,0,0,1,1,0,0
3125,1,5,9,11,21,23,9/8,5/4,21/16,11/8,45/32,23/16,189/128,99/64,207/128,105/64,55/32,115/64,231/128,483/256,253/128,false,false,false,false,15,1,0,1,0,1,1,0,0,0,0,1,1,0,0
3126,3,5,9,11,21,23,33/32,69/64,45/32,189/128,99/64,207/128,105/64,27/16,55/32,115/64,231/128,15/8,483/256,63/32,253/128,false,false,false,false,15,0,1,1,0,1,1,0,0,0,0,1,1,0,0
3129,1,7,9,11,21,23,9/8,147/128,77/64,161/128,21/16,11/8,23/16,189/128,99/64,207/128,7/4,231/128,483/256,63/32,253/128,false,false,false,false,15,1,0,0,1,1,1,0,0,0,0,1,1,0,0
3130,3,7,9,11,21,23,33/32,69/64,147/128,77/64,161/128,21/16,189/128,99/64,207/128,27/16,231/128,483/256,63/32,253/128,null/null,false,false,false,false,14,0,1,0,1,1,1,0,0,0,0,1,1,0,0
3132,5,7,9,11,21,23,35/32,147/128,77/64,161/128,45/32,189/128,99/64,207/128,105/64,55/32,115/64,231/128,483/256,63/32,253/128,false,false,false,false,15,0,0,1,1,1,1,0,0,0,0,1,1,0,0
3143,1,3,5,13,21,23,65/64,273/256,69/64,299/256,39/32,5/4,21/16,23/16,3/2,13/8,105/64,115/64,15/8,483/256,63/32,false,false,false,false,15,1,1,1,0,0,0,1,0,0,0,1,1,0,0
3147,1,3,7,13,21,23,273/256,69/64,147/128,299/256,39/32,161/128,21/16,91/64,23/16,3/2,13/8,7/4,483/256,63/32,null/null,false,false,false,false,14,1,1,0,1,0,0,1,0,0,0,1,1,0,0
3149,1,5,7,13,21,23,65/64,273/256,35/32,147/128,299/256,5/4,161/128,21/16,91/64,23/16,13/8,105/64,7/4,115/64,483/256,false,false,false,false,15,1,0,1,1,0,0,1,0,0,0,1,1,0,0
3150,3,5,7,13,21,23,65/64,273/256,69/64,35/32,147/128,299/256,39/32,161/128,21/16,91/64,105/64,115/64,15/8,483/256,63/32,false,false,false,false,15,0,1,1,1,0,0,1,0,0,0,1,1,0,0
3155,1,3,9,13,21,23,273/256,69/64,9/8,299/256,39/32,21/16,23/16,189/128,3/2,207/128,13/8,27/16,117/64,483/256,63/32,false,false,false,false,15,1,1,0,0,1,0,1,0,0,0,1,1,0,0
3157,1,5,9,13,21,23,65/64,273/256,9/8,299/256,5/4,21/16,45/32,23/16,189/128,207/128,13/8,105/64,115/64,117/64,483/256,false,false,false,false,15,1,0,1,0,1,0,1,0,0,0,1,1,0,0
3158,3,5,9,13,21,23,65/64,273/256,69/64,299/256,39/32,45/32,189/128,207/128,105/64,27/16,115/64,117/64,15/8,483/256,63/32,false,false,false,false,15,0,1,1,0,1,0,1,0,0,0,1,1,0,0
3161,1,7,9,13,21,23,273/256,9/8,147/128,299/256,161/128,21/16,91/64,23/16,189/128,207/128,13/8,7/4,117/64,483/256,63/32,false,false,false,false,15,1,0,0,1,1,0,1,0,0,0,1,1,0,0
3162,3,7,9,13,21,23,273/256,69/64,147/128,299/256,39/32,161/128,21/16,91/64,189/128,207/128,27/16,117/64,483/256,63/32,null/null,false,false,false,false,14,0,1,0,1,1,0,1,0,0,0,1,1,0,0
3164,5,7,9,13,21,23,65/64,273/256,35/32,147/128,299/256,161/128,45/32,91/64,189/128,207/128,105/64,115/64,117/64,483/256,63/32,false,false,false,false,15,0,0,1,1,1,0,1,0,0,0,1,1,0,0
3171,1,3,11,13,21,23,33/32,273/256,69/64,143/128,299/256,39/32,21/16,11/8,23/16,3/2,13/8,231/128,483/256,63/32,253/128,false,false,false,false,15,1,1,0,0,0,1,1,0,0,0,1,1,0,0
3173,1,5,11,13,21,23,65/64,273/256,143/128,299/256,5/4,21/16,11/8,23/16,13/8,105/64,55/32,115/64,231/128,483/256,253/128,false,false,false,false,15,1,0,1,0,0,1,1,0,0,0,1,1,0,0
3174,3,5,11,13,21,23,65/64,33/32,273/256,69/64,143/128,299/256,39/32,105/64,55/32,115/64,231/128,15/8,483/256,63/32,253/128,false,false,false,false,15,0,1,1,0,0,1,1,0,0,0,1,1,0,0
3177,1,7,11,13,21,23,273/256,143/128,147/128,299/256,77/64,161/128,21/16,11/8,91/64,23/16,13/8,7/4,231/128,483/256,253/128,false,false,false,false,15,1,0,0,1,0,1,1,0,0,0,1,1,0,0
3178,3,7,11,13,21,23,33/32,273/256,69/64,143/128,147/128,299/256,77/64,39/32,161/128,21/16,91/64,231/128,483/256,63/32,253/128,false,false,false,false,15,0,1,0,1,0,1,1,0,0,0,1,1,0,0
3180,5,7,11,13,21,23,65/64,273/256,35/32,143/128,147/128,299/256,77/64,161/128,91/64,105/64,55/32,115/64,231/128,483/256,253/128,false,false,false,false,15,0,0,1,1,0,1,1,0,0,0,1,1,0,0
3185,1,9,11,13,21,23,273/256,143/128,9/8,299/256,21/16,11/8,23/16,189/128,99/64,207/128,13/8,231/128,117/64,483/256,253/128,false,false,false,false,15,1,0,0,0,1,1,1,0,0,0,1,1,0,0
3186,3,9,11,13,21,23,33/32,273/256,69/64,143/128,299/256,39/32,189/128,99/64,207/128,27/16,231/128,117/64,483/256,63/32,253/128,false,false,false,false,15,0,1,0,0,1,1,1,0,0,0,1,1,0,0
3188,5,9,11,13,21,23,65/64,273/256,143/128,299/256,45/32,189/128,99/64,207/128,105/64,55/32,115/64,231/128,117/64,483/256,253/128,false,false,false,false,15,0,0,1,0,1,1,1,0,0,0,1,1,0,0
3192,7,9,11,13,21,23,273/256,143/128,147/128,299/256,77/64,161/128,91/64,189/128,99/64,207/128,231/128,117/64,483/256,63/32,253/128,false,false,false,false,15,0,0,0,1,1,1,1,0,0,0,1,1,0,0
3207,1,3,5,15,21,23,69/64,75/64,315/256,5/4,21/16,345/256,45/32,23/16,3/2,105/64,115/64,15/8,483/256,63/32,null/null,false,false,false,false,14,1,1,1,0,0,0,0,1,0,0,1,1,0,0
3211,1,3,7,15,21,23,69/64,147/128,315/256,161/128,21/16,345/256,45/32,23/16,3/2,105/64,7/4,15/8,483/256,63/32,null/null,false,false,false,false,14,1,1,0,1,0,0,0,1,0,0,1,1,0,0
3213,1,5,7,15,21,23,35/32,147/128,75/64,315/256,5/4,161/128,21/16,345/256,23/16,105/64,7/4,115/64,15/8,483/256,null/null,false,false,false,false,14,1,0,1,1,0,0,0,1,0,0,1,1,0,0
3214,3,5,7,15,21,23,69/64,35/32,147/128,75/64,315/256,161/128,21/16,345/256,45/32,105/64,115/64,15/8,483/256,63/32,null/null,false,false,false,false,14,0,1,1,1,0,0,0,1,0,0,1,1,0,0
3219,1,3,9,15,21,23,135/128,69/64,9/8,315/256,21/16,345/256,45/32,23/16,189/128,3/2,207/128,27/16,15/8,483/256,63/32,false,false,false,false,15,1,1,0,0,1,0,0,1,0,0,1,1,0,0
3221,1,5,9,15,21,23,135/128,9/8,75/64,315/256,5/4,21/16,345/256,45/32,23/16,189/128,207/128,105/64,115/64,15/8,483/256,false,false,false,false,15,1,0,1,0,1,0,0,1,0,0,1,1,0,0
3222,3,5,9,15,21,23,135/128,69/64,75/64,315/256,345/256,45/32,189/128,207/128,105/64,27/16,115/64,15/8,483/256,63/32,null/null,false,false,false,false,14,0,1,1,0,1,0,0,1,0,0,1,1,0,0
3225,1,7,9,15,21,23,135/128,9/8,147/128,315/256,161/128,21/16,345/256,23/16,189/128,207/128,105/64,7/4,15/8,483/256,63/32,false,false,false,false,15,1,0,0,1,1,0,0,1,0,0,1,1,0,0
3226,3,7,9,15,21,23,135/128,69/64,147/128,315/256,161/128,21/16,345/256,45/32,189/128,207/128,105/64,27/16,483/256,63/32,null/null,false,false,false,false,14,0,1,0,1,1,0,0,1,0,0,1,1,0,0
3228,5,7,9,15,21,23,135/128,35/32,147/128,75/64,315/256,161/128,345/256,45/32,189/128,207/128,105/64,115/64,483/256,63/32,null/null,false,false,false,false,14,0,0,1,1,1,0,0,1,0,0,1,1,0,0
3235,1,3,11,15,21,23,33/32,69/64,315/256,165/128,21/16,345/256,11/8,45/32,23/16,3/2,231/128,15/8,483/256,63/32,253/128,false,false,false,false,15,1,1,0,0,0,1,0,1,0,0,1,1,0,0
3237,1,5,11,15,21,23,75/64,315/256,5/4,165/128,21/16,345/256,11/8,23/16,105/64,55/32,115/64,231/128,15/8,483/256,253/128,false,false,false,false,15,1,0,1,0,0,1,0,1,0,0,1,1,0,0
3238,3,5,11,15,21,23,33/32,69/64,75/64,315/256,165/128,345/256,45/32,105/64,55/32,115/64,231/128,15/8,483/256,63/32,253/128,false,false,false,false,15,0,1,1,0,0,1,0,1,0,0,1,1,0,0
3241,1,7,11,15,21,23,147/128,77/64,315/256,161/128,165/128,21/16,345/256,11/8,23/16,105/64,7/4,231/128,15/8,483/256,253/128,false,false,false,false,15,1,0,0,1,0,1,0,1,0,0,1,1,0,0
3242,3,7,11,15,21,23,33/32,69/64,147/128,77/64,315/256,161/128,165/128,21/16,345/256,45/32,105/64,231/128,483/256,63/32,253/128,false,false,false,false,15,0,1,0,1,0,1,0,1,0,0,1,1,0,0
3244,5,7,11,15,21,23,35/32,147/128,75/64,77/64,315/256,161/128,165/128,345/256,105/64,55/32,115/64,231/128,483/256,253/128,null/null,false,false,false,false,14,0,0,1,1,0,1,0,1,0,0,1,1,0,0
3249,1,9,11,15,21,23,135/128,9/8,315/256,165/128,21/16,345/256,11/8,23/16,189/128,99/64,207/128,231/128,15/8,483/256,253/128,false,false,false,false,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0
3250,3,9,11,15,21,23,33/32,135/128,69/64,315/256,165/128,345/256,45/32,189/128,99/64,207/128,27/16,231/128,483/256,63/32,253/128,false,false,false,false,15,0,1,0,0,1,1,0,1,0,0,1,1,0,0
3252,5,9,11,15,21,23,135/128,75/64,315/256,165/128,345/256,45/32,189/128,99/64,207/128,105/64,55/32,115/64,231/128,483/256,253/128,false,false,false,false,15,0,0,1,0,1,1,0,1,0,0,1,1,0,0
3256,7,9,11,15,21,23,135/128,147/128,77/64,315/256,161/128,165/128,345/256,189/128,99/64,207/128,105/64,231/128,483/256,63/32,253/128,false,false,false,false,15,0,0,0,1,1,1,0,1,0,0,1,1,0,0
3267,1,3,13,15,21,23,273/256,69/64,299/256,39/32,315/256,21/16,345/256,45/32,23/16,3/2,195/128,13/8,15/8,483/256,63/32,false,false,false,false,15,1,1,0,0,0,0,1,1,0,0,1,1,0,0
3269,1,5,13,15,21,23,65/64,273/256,299/256,75/64,315/256,5/4,21/16,345/256,23/16,195/128,13/8,105/64,115/64,15/8,483/256,false,false,false,false,15,1,0,1,0,0,0,1,1,0,0,1,1,0,0
3270,3,5,13,15,21,23,65/64,273/256,69/64,299/256,75/64,39/32,315/256,345/256,45/32,195/128,105/64,115/64,15/8,483/256,63/32,false,false,false,false,15,0,1,1,0,0,0,1,1,0,0,1,1,0,0
3273,1,7,13,15,21,23,273/256,147/128,299/256,315/256,161/128,21/16,345/256,91/64,23/16,195/128,13/8,105/64,7/4,15/8,483/256,false,false,false,false,15,1,0,0,1,0,0,1,1,0,0,1,1,0,0
3274,3,7,13,15,21,23,273/256,69/64,147/128,299/256,39/32,315/256,161/128,21/16,345/256,45/32,91/64,195/128,105/64,483/256,63/32,false,false,false,false,15,0,1,0,1,0,0,1,1,0,0,1,1,0,0
3276,5,7,13,15,21,23,65/64,273/256,35/32,147/128,299/256,75/64,315/256,161/128,345/256,91/64,195/128,105/64,115/64,483/256,null/null,false,false,false,false,14,0,0,1,1,0,0,1,1,0,0,1,1,0,0
3281,1,9,13,15,21,23,135/128,273/256,9/8,299/256,315/256,21/16,345/256,23/16,189/128,195/128,207/128,13/8,117/64,15/8,483/256,false,false,false,false,15,1,0,0,0,1,0,1,1,0,0,1,1,0,0
3282,3,9,13,15,21,23,135/128,273/256,69/64,299/256,39/32,315/256,345/256,45/32,189/128,195/128,207/128,27/16,117/64,483/256,63/32,false,false,false,false,15,0,1,0,0,1,0,1,1,0,0,1,1,0,0
3284,5,9,13,15,21,23,65/64,135/128,273/256,299/256,75/64,315/256,345/256,45/32,189/128,195/128,207/128,105/64,115/64,117/64,483/256,false,false,false,false,15,0,0,1,0,1,0,1,1,0,0,1,1,0,0
3288,7,9,13,15,21,23,135/128,273/256,147/128,299/256,315/256,161/128,345/256,91/64,189/128,195/128,207/128,105/64,117/64,483/256,63/32,false,false,false,false,15,0,0,0,1,1,0,1,1,0,0,1,1,0,0
3297,1,11,13,15,21,23,273/256,143/128,299/256,315/256,165/128,21/16,345/256,11/8,23/16,195/128,13/8,231/128,15/8,483/256,253/128,false,false,false,false,15,1,0,0,0,0,1,1,1,0,0,1,1,0,0
3298,3,11,13,15,21,23,33/32,273/256,69/64,143/128,299/256,39/32,315/256,165/128,345/256,45/32,195/128,231/128,483/256,63/32,253/128,false,false,false,false,15,0,1,0,0,0,1,1,1,0,0,1,1,0,0
3300,5,11,13,15,21,23,65/64,273/256,143/128,299/256,75/64,315/256,165/128,345/256,195/128,105/64,55/32,115/64,231/128,483/256,253/128,false,false,false,false,15,0,0,1,0,0,1,1,1,0,0,1,1,0,0
3304,7,11,13,15,21,23,273/256,143/128,147/128,299/256,77/64,315/256,161/128,165/128,345/256,91/64,195/128,105/64,231/128,483/256,253/128,false,false,false,false,15,0,0,0,1,0,1,1,1,0,0,1,1,0,0
3312,9,11,13,15,21,23,135/128,273/256,143/128,299/256,315/256,165/128,345/256,189/128,195/128,99/64,207/128,231/128,117/64,483/256,253/128,false,false,false,false,15,0,0,0,0,1,1,1,1,0,0,1,1,0,0
3335,1,3,5,17,21,23,17/16,69/64,5/4,21/16,85/64,357/256,23/16,3/2,391/256,51/32,105/64,115/64,15/8,483/256,63/32,false,false,false,false,15,1,1,1,0,0,0,0,0,1,0,1,1,0,0
3339,1,3,7,17,21,23,17/16,69/64,147/128,161/128,21/16,357/256,23/16,3/2,391/256,51/32,7/4,119/64,483/256,63/32,null/null,false,false,false,false,14,1,1,0,1,0,0,0,0,1,0,1,1,0,0
3341,1,5,7,17,21,23,17/16,35/32,147/128,5/4,161/128,21/16,85/64,357/256,23/16,391/256,105/64,7/4,115/64,119/64,483/256,false,false,false,false,15,1,0,1,1,0,0,0,0,1,0,1,1,0,0
3342,3,5,7,17,21,23,69/64,35/32,147/128,161/128,21/16,85/64,357/256,391/256,51/32,105/64,115/64,119/64,15/8,483/256,63/32,false,false,false,false,15,0,1,1,1,0,0,0,0,1,0,1,1,0,0
3347,1,3,9,17,21,23,17/16,69/64,9/8,153/128,21/16,357/256,23/16,189/128,3/2,391/256,51/32,207/128,27/16,483/256,63/32,false,false,false,false,15,1,1,0,0,1,0,0,0,1,0,1,1,0,0
3349,1,5,9,17,21,23,17/16,9/8,153/128,5/4,21/16,85/64,357/256,45/32,23/16,189/128,391/256,207/128,105/64,115/64,483/256,false,false,false,false,15,1,0,1,0,1,0,0,0,1,0,1,1,0,0
3350,3,5,9,17,21,23,69/64,153/128,85/64,357/256,45/32,189/128,391/256,51/32,207/128,105/64,27/16,115/64,15/8,483/256,63/32,false,false,false,false,15,0,1,1,0,1,0,0,0,1,0,1,1,0,0
3353,1,7,9,17,21,23,17/16,9/8,147/128,153/128,161/128,21/16,357/256,23/16,189/128,391/256,207/128,7/4,119/64,483/256,63/32,false,false,false,false,15,1,0,0,1,1,0,0,0,1,0,1,1,0,0
3354,3,7,9,17,21,23,69/64,147/128,153/128,161/128,21/16,357/256,189/128,391/256,51/32,207/128,27/16,119/64,483/256,63/32,null/null,false,false,false,false,14,0,1,0,1,1,0,0,0,1,0,1,1,0,0
3356,5,7,9,17,21,23,35/32,147/128,153/128,161/128,85/64,357/256,45/32,189/128,391/256,207/128,105/64,115/64,119/64,483/256,63/32,false,false,false,false,15,0,0,1,1,1,0,0,0,1,0,1,1,0,0
3363,1,3,11,17,21,23,33/32,17/16,69/64,21/16,11/8,357/256,23/16,187/128,3/2,391/256,51/32,231/128,483/256,63/32,253/128,false,false,false,false,15,1,1,0,0,0,1,0,0,1,0,1,1,0,0
3365,1,5,11,17,21,23,17/16,5/4,21/16,85/64,11/8,357/256,23/16,187/128,391/256,105/64,55/32,115/64,231/128,483/256,253/128,false,false,false,false,15,1,0,1,0,0,1,0,0,1,0,1,1,0,0
3366,3,5,11,17,21,23,33/32,69/64,85/64,357/256,187/128,391/256,51/32,105/64,55/32,115/64,231/128,15/8,483/256,63/32,253/128,false,false,false,false,15,0,1,1,0,0,1,0,0,1,0,1,1,0,0
3369,1,7,11,17,21,23,17/16,147/128,77/64,161/128,21/16,11/8,357/256,23/16,187/128,391/256,7/4,231/128,119/64,483/256,253/128,false,false,false,false,15,1,0,0,1,0,1,0,0,1,0,1,1,0,0
3370,3,7,11,17,21,23,33/32,69/64,147/128,77/64,161/128,21/16,357/256,187/128,391/256,51/32,231/128,119/64,483/256,63/32,253/128,false,false,false,false,15,0,1,0,1,0,1,0,0,1,0,1,1,0,0
3372,5,7,11,17,21,23,35/32,147/128,77/64,161/128,85/64,357/256,187/128,391/256,105/64,55/32,115/64,231/128,119/64,483/256,253/128,false,false,false,false,15,0,0,1,1,0,1,0,0,1,0,1,1,0,0
3377,1,9,11,17,21,23,17/16,9/8,153/128,21/16,11/8,357/256,23/16,187/128,189/128,391/256,99/64,207/128,231/128,483/256,253/128,false,false,false,false,15,1,0,0,0,1,1,0,0,1,0,1,1,0,0
3378,3,9,11,17,21,23,33/32,69/64,153/128,357/256,187/128,189/128,391/256,99/64,51/32,207/128,27/16,231/128,483/256,63/32,253/128,false,false,false,false,15,0,1,0,0,1,1,0,0,1,0,1,1,0,0
3380,5,9,11,17,21,23,153/128,85/64,357/256,45/32,187/128,189/128,391/256,99/64,207/128,105/64,55/32,115/64,231/128,483/256,253/128,false,false,false,false,15,0,0,1,0,1,1,0,0,1,0,1,1,0,0
3384,7,9,11,17,21,23,147/128,153/128,77/64,161/128,357/256,187/128,189/128,391/256,99/64,207/128,231/128,119/64,483/256,63/32,253/128,false,false,false,false,15,0,0,0,1,1,1,0,0,1,0,1,1,0,0
3395,1,3,13,17,21,23,17/16,273/256,69/64,299/256,39/32,21/16,357/256,23/16,3/2,391/256,51/32,13/8,221/128,483/256,63/32,false,false,false,false,15,1,1,0,0,0,0,1,0,1,0,1,1,0,0
3397,1,5,13,17,21,23,65/64,17/16,273/256,299/256,5/4,21/16,85/64,357/256,23/16,391/256,13/8,105/64,221/128,115/64,483/256,false,false,false,false,15,1,0,1,0,0,0,1,0,1,0,1,1,0,0
3398,3,5,13,17,21,23,65/64,273/256,69/64,299/256,39/32,85/64,357/256,391/256,51/32,105/64,221/128,115/64,15/8,483/256,63/32,false,false,false,false,15,0,1,1,0,0,0,1,0,1,0,1,1,0,0
3401,1,7,13,17,21,23,17/16,273/256,147/128,299/256,161/128,21/16,357/256,91/64,23/16,391/256,13/8,221/128,7/4,119/64,483/256,false,false,false,false,15,1,0,0,1,0,0,1,0,1,0,1,1,0,0
3402,3,7,13,17,21,23,273/256,69/64,147/128,299/256,39/32,161/128,21/16,357/256,91/64,391/256,51/32,221/128,119/64,483/256,63/32,false,false,false,false,15,0,1,0,1,0,0,1,0,1,0,1,1,0,0
3404,5,7,13,17,21,23,65/64,273/256,35/32,147/128,299/256,161/128,85/64,357/256,91/64,391/256,105/64,221/128,115/64,119/64,483/256,false,false,false,false,15,0,0,1,1,0,0,1,0,1,0,1,1,0,0
3409,1,9,13,17,21,23,17/16,273/256,9/8,299/256,153/128,21/16,357/256,23/16,189/128,391/256,207/128,13/8,221/128,117/64,483/256,false,false,false,false,15,1,0,0,0,1,0,1,0,1,0,1,1,0,0
3410,3,9,13,17,21,23,273/256,69/64,299/256,153/128,39/32,357/256,189/128,391/256,51/32,207/128,27/16,221/128,117/64,483/256,63/32,false,false,false,false,15,0,1,0,0,1,0,1,0,1,0,1,1,0,0
3412,5,9,13,17,21,23,65/64,273/256,299/256,153/128,85/64,357/256,45/32,189/128,391/256,207/128,105/64,221/128,115/64,117/64,483/256,false,false,false,false,15,0,0,1,0,1,0,1,0,1,0,1,1,0,0
3416,7,9,13,17,21,23,273/256,147/128,299/256,153/128,161/128,357/256,91/64,189/128,391/256,207/128,221/128,117/64,119/64,483/256,63/32,false,false,false,false,15,0,0,0,1,1,0,1,0,1,0,1,1,0,0
3425,1,11,13,17,21,23,17/16,273/256,143/128,299/256,21/16,11/8,357/256,23/16,187/128,391/256,13/8,221/128,231/128,483/256,253/128,false,false,false,false,15,1,0,0,0,0,1,1,0,1,0,1,1,0,0
3426,3,11,13,17,21,23,33/32,273/256,69/64,143/128,299/256,39/32,357/256,187/128,391/256,51/32,221/128,231/128,483/256,63/32,253/128,false,false,false,false,15,0,1,0,0,0,1,1,0,1,0,1,1,0,0
3428,5,11,13,17,21,23,65/64,273/256,143/128,299/256,85/64,357/256,187/128,391/256,105/64,55/32,221/128,115/64,231/128,483/256,253/128,false,false,false,false,15,0,0,1,0,0,1,1,0,1,0,1,1,0,0
3432,7,11,13,17,21,23,273/256,143/128,147/128,299/256,77/64,161/128,357/256,91/64,187/128,391/256,221/128,231/128,119/64,483/256,253/128,false,false,false,false,15,0,0,0,1,0,1,1,0,1,0,1,1,0,0
3440,9,11,13,17,21,23,273/256,143/128,299/256,153/128,357/256,187/128,189/128,391/256,99/64,207/128,221/128,231/128,117/64,483/256,253/128,false,false,false,false,15,0,0,0,0,1,1,1,0,1,0,1,1,0,0
3459,1,3,15,17,21,23,17/16,69/64,315/256,21/16,345/256,357/256,45/32,23/16,3/2,391/256,51/32,15/8,483/256,63/32,255/128,false,false,false,false,15,1,1,0,0,0,0,0,1,1,0,1,1,0,0
3461,1,5,15,17,21,23,17/16,75/64,315/256,5/4,21/16,85/64,345/256,357/256,23/16,391/256,105/64,115/64,15/8,483/256,255/128,false,false,false,false,15,1,0,1,0,0,0,0,1,1,0,1,1,0,0
3462,3,5,15,17,21,23,69/64,75/64,315/256,85/64,345/256,357/256,45/32,391/256,51/32,105/64,115/64,15/8,483/256,63/32,255/128,false,false,false,false,15,0,1,1,0,0,0,0,1,1,0,1,1,0,0
3465,1,7,15,17,21,23,17/16,147/128,315/256,161/128,21/16,345/256,357/256,23/16,391/256,105/64,7/4,119/64,15/8,483/256,255/128,false,false,false,false,15,1,0,0,1,0,0,0,1,1,0,1,1,0,0
3466,3,7,15,17,21,23,69/64,147/128,315/256,161/128,21/16,345/256,357/256,45/32,391/256,51/32,105/64,119/64,483/256,63/32,255/128,false,false,false,false,15,0,1,0,1,0,0,0,1,1,0,1,1,0,0
3468,5,7,15,17,21,23,35/32,147/128,75/64,315/256,161/128,85/64,345/256,357/256,391/256,105/64,115/64,119/64,483/256,255/128,null/null,false,false,false,false,14,0,0,1,1,0,0,0,1,1,0,1,1,0,0
3473,1,9,15,17,21,23,135/128,17/16,9/8,153/128,315/256,21/16,345/256,357/256,23/16,189/128,391/256,207/128,15/8,483/256,255/128,false,false,false,false,15,1,0,0,0,1,0,0,1,1,0,1,1,0,0
3474,3,9,15,17,21,23,135/128,69/64,153/128,315/256,345/256,357/256,45/32,189/128,391/256,51/32,207/128,27/16,483/256,63/32,255/128,false,false,false,false,15,0,1,0,0,1,0,0,1,1,0,1,1,0,0
3476,5,9,15,17,21,23,135/128,75/64,153/128,315/256,85/64,345/256,357/256,45/32,189/128,391/256,207/128,105/64,115/64,483/256,255/128,false,false,false,false,15,0,0,1,0,1,0,0,1,1,0,1,1,0,0
3480,7,9,15,17,21,23,135/128,147/128,153/128,315/256,161/128,345/256,357/256,189/128,391/256,207/128,105/64,119/64,483/256,63/32,255/128,false,false,false,false,15,0,0,0,1,1,0,0,1,1,0,1,1,0,0
3489,1,11,15,17,21,23,17/16,315/256,165/128,21/16,345/256,11/8,357/256,23/16,187/128,391/256,231/128,15/8,483/256,253/128,255/128,false,false,false,false,15,1,0,0,0,0,1,0,1,1,0,1,1,0,0
